pName,doi
Mobile Robot Aided Silhouette Imaging and Robust Body Pose Recognition for Elderly-Fall Detection,10.5772/57318
VFI-Based Robotic Arm Control for Natural Adaptive Motion,10.5772/57503
2D-3D Face Recognition Method Basedon a Modified CCA-PCA Algorithm,10.5772/58251
Robust Tracking with Discriminative Ranking Middle-Level Patches,10.5772/58430
Flexible Robotic Spine Actuated by Shape Memory Alloy,10.5772/58399
A Study on the Education Assistant System Using Smartphones and Service Robots for Children,10.5772/58389
Real-Time Lane Detection on Suburban Streets Using Visual Cue Integration,10.5772/58248
Hovering by Gazing: A Novel Strategy for Implementing Saccadic Flight-Based Navigation in GPS-Denied Environments,10.5772/58429
Dynamical Modelling and Controllability Analysis of an Underactuated 2-Dimensional TORA System on a Slope,10.5772/58556
Retraction Notice: Novel Control Algorithm for the Foot Placement of a Walking Bipedal Robot,10.5772/58623
An Efficient Hybrid Face Recognition Algorithm Using PCA and GABOR Wavelets,10.5772/58473
Self-Excited Vibration Analysis for the Feed Support System in FAST,10.5772/58521
Real-Time Obstacle Avoidance for a Swarm of Autonomous Mobile Robots,10.5772/58478
A Practical Method for Implementing an Attitude and Heading Reference System,10.5772/58463
Convergence Analysis of an Iterative Targeting Method for Keyhole Robotic Surgery,10.5772/58250
Performance Evaluation of the Various Training Algorithms and Network Topologies in a Neural-Network-Based Inverse Kinematics Solution for Robots,10.5772/58562
Global Observer-Based Attitude Controller Using Direct Inertial Measurements,10.5772/56861
A Hybrid System of Hierarchical Planning of Behaviour Selection Networks for Mobile Robot Control,10.5772/56088
Analysis of Coordinated Motions of Humanoid Robot Fingers Using Interphalangeal Joint Coordination,10.5772/58536
Obstacles and Pedestrian Detection on a Moving Vehicle,10.5772/58315
A Novel Hybrid Safety-Control Strategy for a Manipulator,10.5772/58316
A Panoramic 3D Reconstruction System Based on the Projection of Patterns,10.5772/58227
A Fault-tolerable Control Scheme for an Open-frame Underwater Vehicle,10.5772/58578
Robust Tracking Control Using Fuzzy Disturbance Observer for Wheeled Mobile Robots with Skidding and Slipping,10.5772/58401
A Motion System for Social and Animated Robots,10.5772/58402
A Kinect-sensor-based Tracked Robot for Exploring and Climbing Stairs,10.5772/58583
Structure Design and Stable-balancing Control of a Kind of Wire-moving Robot,10.5772/58600
Path-tracking Algorithm for Aircraft Fuel Tank Inspection Robots,10.5772/58465
Steps Towards Scalable and Modularized Flight Software for Unmanned Aircraft Systems,10.5772/58363
System Design of a Cheetah Robot Toward Ultra-high Speed,10.5772/58563
A Deployment Method Based on Spring Force in Wireless Robot Sensor Networks,10.5772/58427
Decrease in Accuracy of a Rotational SINS Caused by its Rotary Table's Errors,10.5772/58579
Using a 3DOF Parallel Robot and a Spherical Bat to Hit a Ping-Pong Ball,10.5772/58526
Genetic Algorithm-based Affine Parameter Estimation for Shape Recognition,10.5772/58639
Kinodynamic Motion Planning for Autonomous Vehicles,10.5772/58683
Isotropic Optical Mouse Placement for Mobile Robot Velocity Estimation,10.5772/58691
CPG-based Locomotion Controller Design for a Boxfish-like Robot,10.5772/58564
A Markov Random Field Model for the Restoration of Foggy Images,10.5772/58674
Distributed Fault Detection and Isolation for Flocking in a Multi-robot System with Imperfect Communication,10.5772/58601
Calibration of the Multi-camera Registration System for Visual Navigation Benchmarking,10.5772/58471
STRIDE II: A Water Strider-inspired Miniature Robot with Circular Footpads,10.5772/58701
Autonomous Navigation with Constrained Consistency for C-Ranger,10.5772/58582
Human-robot Team Coordination That Considers Human Fatigue,10.5772/58228
A Millimetre-Sized Robot Realized by a Piezoelectric Impact-Type Rotary Actuator and a Hardware Neuron Model,10.5772/58671
Structural Synthesis of 3-DoF Spatial Fully Parallel Manipulators,10.5772/58732
Detection and Tracking Strategies for Autonomous Aerial Refuelling Tasks Based on Monocular Vision,10.5772/58632
A Global Obstacle-Avoidance Map for Anthropomorphic Arms,10.5772/58724
Micro-Assembly of a Vascular-Like Micro-Channel with Railed Micro-Robot Team-Coordinated Manipulation,10.5772/58820
Reactive Robot Navigation Utilizing Nonlinear Control,10.5772/58705
Silhouette Extraction from Street View Images,10.5772/58740
Modelling and Control of the Multi-Stage Cable Pulley-Driven Flexible-Joint Robot,10.5772/58697
Evaluating the Fin-Ray Trajectory Tracking of Bio-Inspired Robotic Undulating Fins via an Experimental-Numerical Approach,10.5772/58400
A Taxonomy of Vision Systems for Ground Mobile Robots,10.5772/58900
Orthopaedic Rehabilitation Device Actuated with Pneumatic Muscles,10.5772/58693
"A Low-Cost, Light-Weight Climbing Robot for Inspection of Class Curtains",10.5772/58710
External Joint Torque-Based Estimation of Contact Information,10.5772/58834
Distributed Computation in a Quadrupedal Robotic System,10.5772/58733
A Power-Efficient Propulsion Method for Magnetic Microrobots,10.5772/58706
Comparison of Uncalibrated Model-Free Visual Servoing Methods for Small-Amplitude Movements: A Simulation Study,10.5772/58822
Generating a Style-Adaptive Trajectory from Multiple Demonstrations,10.5772/58723
Colias: An Autonomous Micro Robot for Swarm Robotic Applications,10.5772/58730
Cellular Automata Based Real-Time Path-Planning for Mobile Robots,10.5772/58544
Robotic Services at Home: An Initialization System Based on Robots' Information and User Preferences in Unknown Environments,10.5772/58682
Forward and Inverse Dynamics of the Biped PASIBOT,10.5772/58537
Contact Estimation in Robot Interaction,10.5772/58688
SmartPATH: An Efficient Hybrid ACO-GA Algorithm for Solving the Global Path Planning Problem of Mobile Robots,10.5772/58543
On the Necessity of Including Joint Passive Dynamics in the Impedance Control of Robotic Legs,10.5772/58474
A Novel Design of a Quadruped Robot for Research Purposes,10.5772/57351
An Advanced Approach to Extraction of Colour Texture Features Based on GLCM,10.5772/58692
A Framework for BIM-Enabled Life-Cycle Information Management of Construction Project,10.5772/58445
Application of Cloud Storage on BIM Life-Cycle Management,10.5772/58443
The Information-Related Time Loss on Construction Sites: A Case Study on Two Sites,10.5772/58444
Rail-Guided Multi-Robot System for 3D Cellular Hydrogel Assembly with Coordinated Nanomanipulation,10.5772/58734
Virtual Prototyping for Construction Site Co2 Emissions and Hazard Detection,10.5772/58439
Retracted: Using BIM to Improve the Design and Construction of Bridge Projects: A Case Study of a Long-Span Steel-Box Arch Bridge Project,10.5772/58442
zePPeLIN: Distributed Path Planning Using an Overhead Camera Network,10.5772/58748
A 6D CAD Model for the Automatic Assessment of Building Sustainability,10.5772/58446
A Project-Based Quantification of BIM Benefits,10.5772/58448
A Reconfiguration Control Scheme for a Quadrotor Helicopter via Combined Multiple Models,10.5772/58833
BIM-Enabled Conceptual Modelling and Representation of Building Circulation,10.5772/58440
On Consensus of Multiple High-Order Uncertain Systems Based on Distributed Backstepping Framework,10.5772/58823
Benefits of Building Information Modelling in the Project Lifecycle: Construction Projects in Asia,10.5772/58447
Estimation of Cartesian Space Robot Trajectories Using Unit Quaternion Space,10.5772/58871
Optimum Tower Crane Selection and Supporting Design Management,10.5772/58438
Adaptive Multi-Sensor Perception for Driving Automation in Outdoor Contexts,10.5772/58865
Securing a Wireless Site Network to Create a BIM-Allied Work-Front,10.5772/58441
A Cooperative Path Planning Algorithm for a Multiple Mobile Robot System in a Dynamic Environment,10.5772/58832
Editorial on Robotics in Building and Infrastructure,10.5772/58747
An Effective Approach Control Scheme for the Tethered Space Robot System,10.5772/58847
Optimal Trajectory Planning and Coordinated Tracking Control Method of Tethered Space Robot Based on Velocity Impulse,10.5772/58848
Study of Bipedal Robot Walking Motion in Low Gravity: Investigation and Analysis,10.5772/58731
Facial Feature Tracking Using Efficient Particle Filter and Active Appearance Model,10.5772/58761
A Vision-Based Approach to Fire Detection,10.5772/58821
Active Elbow Orthosis,10.5772/58874
Development of Wireless Endoscope with Symmetrical Motion Characteristics,10.5772/58925
Robust and Accurate Multiple-Camera Pose Estimation toward Robotic Applications,10.5772/58868
ROBIL: Robot Path Planning Based on PBIL Algorithm,10.5772/58872
A Validation Process for Underwater Localization Algorithms,10.5772/58581
ALO4: Angle Localization and Orientation System with Four Receivers,10.5772/58831
Study of a MEMS Vibratory Gyroscope Using Adaptive Iterative Learning Control,10.5772/58933
Vision-Based Detection and Tracking of a Mobile Ground Target Using a Fixed-Wing UAV,10.5772/58989
A Multi-Sensory Autonomous Docking Approach for a Self-Reconfigurable Robot without Mechanical Guidance,10.5772/58867
A Novel Quad Harmony Search Algorithm for Grid-Based Path Finding,10.5772/58875
A Cross-Domain Survey of Metrics for Modelling and Evaluating Collisions,10.5772/58846
Towards Mobile Microrobot Swarms for Additive Micromanufacturing,10.5772/58985
Bio-Inspired Trajectory Generation for UAV Perching Movement Based on Tau Theory,10.5772/58898
The Concept of Collision-Free Motion Planning Using a Dynamic Collision Map,10.5772/58707
Fast Aerial Video Stitching,10.5772/59029
Research on a New Bilateral Self-locking Mechanism for an Inchworm Micro In-pipe Robot with Large Traction,10.5772/59309
Research on one Bio-inspired Jumping Locomotion Robot for Search and Rescue,10.5772/58819
Arbitrary Finite-time Tracking Control for Magnetic Levitation Systems,10.5772/58986
CPG-based Sensory Feedback Control for Bio-inspired Multimodal Swimming,10.5772/59186
A Modified Prandtl-Ishlinskii Model for Rate-dependent Hysteresis Nonlinearity Using mth-power Velocity Damping Mechanism,10.5772/58984
Predicting the Motion of a Robot Manipulator with Unknown Trajectories Based on an Artificial Neural Network,10.5772/59278
Multi-agent Orbit Design for Visual Perception Enhancement Purpose,10.5772/58894
Particle-filter-based Pose Estimation from Controlled Motion with Application to Visual Servoing,10.5772/58928
Accuracy Analysis of a Robot System for Closed Diaphyseal Fracture Reduction,10.5772/59184
Biologically-Inspired Control Architecture for Musical Performance Robots,10.5772/59232
Adaptive Control of Quadruped Locomotion Through Variable Compliance of Revolute Spiral Feet,10.5772/58926
Design and Rolling Analysis of a Novel Deformable Polyhedron Robot,10.5772/59117
Towards Automated and Objective Assessment of Fabric Pilling,10.5772/59026
Convergence of Object Focused Simultaneous Estimation of Optical Flow and State Dynamics,10.5772/58698
An Adaptive Image-stitching Algorithm for an Underwater Monitoring System,10.5772/58988
Stiffness Model of a 3-DOF Parallel Manipulator with Two Additional Legs,10.5772/59306
Real-time Walking Pattern Generation for a Biped Robot with Hybrid CPG-ZMP Algorithm,10.5772/58845
Development of a Survivable Cloud Multi-Robot Framework for Heterogeneous Environments,10.5772/58891
Adaptive Backstepping Self-balancing Control of a Two-wheel Electric Scooter,10.5772/59100
Volumetric Next-best-view Planning for 3D Object Reconstruction with Positioning Error,10.5772/58759
A Flying Robot Localization Method Based on Multi-Sensor Fusion,10.5772/58927
Optimization of PI and Fuzzy-PI Controllers on Simulation Model of Szabad(ka)-II Walking Robot,10.5772/59102
